entry_id,organisation,category,source_name,source_type,source_url,verification_status,last_checked
KOS-JAN-016,Jantedhunga Rural Municipality Technical Section,Government Services,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/staff,Verified,2026-09-09
KOS-JAN-017,Jantedhunga Rural Municipality Animal Development,Other,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/staff,Verified,2026-09-09
KOS-JAN-018,Jantedhunga Rural Municipality Citizen Health Service Centre,Health & Ambulance,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/staff,Verified,2026-09-09
KOS-JAN-019,Jantedhunga Rural Municipality Ward 6 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/staff,Verified,2026-09-09
KOS-JAN-020,Jantedhunga Rural Municipality Ward 2 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/officials,Verified,2026-09-09
KOS-JAN-021,Jantedhunga Rural Municipality Ward 3 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/officials,Verified,2026-09-09
KOS-JAN-022,Jantedhunga Rural Municipality Ward 5 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/officials,Verified,2026-09-09
KOS-JAN-023,Jantedhunga Rural Municipality Ward 6 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/officials,Verified,2026-09-09
KOS-JAN-024,Jantedhunga Rural Municipality Ward 1 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/officials,Verified,2026-09-09
KOS-JAN-025,Jantedhunga Rural Municipality Ward 4 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://jantedhungamun.gov.np/officials,Verified,2026-09-09
KOS-JAN-026,Jantedhunga Rural Municipality Ward 2 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://www.jantedhungamun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A8,Verified,2026-09-09
KOS-JAN-027,Jantedhunga Rural Municipality Ward 6 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://www.jantedhungamun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AC,Verified,2026-09-09
KOS-JAN-028,Jantedhunga Rural Municipality Ward 4 Office,Ward Offices,Jantedhunga Rural Municipality official website,Official Municipality,https://www.jantedhungamun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AA,Verified,2026-09-09
KOS-KHO-001,Khotehang Rural Municipality Municipal Office,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/,Verified,2026-09-09
KOS-KHO-002,Khotehang Rural Municipality Rural Municipal Executive,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/,Verified,2026-09-09
KOS-KHO-003,Khotehang Rural Municipality Rural Municipal Executive,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/,Verified,2026-09-09
KOS-KHO-004,Khotehang Rural Municipality Administration,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-005,"Khotehang Rural Municipality Planning, Forest, Environment and Disaster Management",Disaster & Rescue,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-006,Khotehang Rural Municipality Health Section,Health & Ambulance,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-007,Khotehang Rural Municipality Economic Administration,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-008,Khotehang Rural Municipality Internal Audit and Administration,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-009,Khotehang Rural Municipality Infrastructure Development and Environment Management,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-010,Khotehang Rural Municipality Health,Health & Ambulance,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-011,Khotehang Rural Municipality Store Section,Information & Inquiry,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-012,Khotehang Rural Municipality Education Section,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-013,Khotehang Rural Municipality Information Technology and Communication,Information & Inquiry,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-014,Khotehang Rural Municipality Agriculture Section,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-015,Khotehang Rural Municipality Education Section,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-016,Khotehang Rural Municipality Ward 3 Office,Ward Offices,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-017,Khotehang Rural Municipality Employment Section,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-018,Khotehang Rural Municipality Technical Section,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-019,Khotehang Rural Municipality Registration,Information & Inquiry,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/,Verified,2026-09-09
KOS-KHO-020,Khotehang Rural Municipality Ward 8 and Ward 9 Offices,Ward Offices,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-021,Khotehang Rural Municipality Ward 5 and Ward 6 Offices,Ward Offices,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-022,Khotehang Rural Municipality Infrastructure / Ward 6,Ward Offices,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-023,Khotehang Rural Municipality Employment Section,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/staff,Verified,2026-09-09
KOS-KHO-024,Khotehang Rural Municipality Rural Municipal Executive,Government Services,Khotehang Rural Municipality official website,Official Municipality,https://www.khotehangmun.gov.np/,Verified,2026-09-09
KOS-BAR-001,Barahapokhari Rural Municipality Office,Government Services,Barahapokhari Rural Municipality official website,Official Municipality,https://www.barahapokharimun.gov.np/node/614,Verified,2026-09-09
KOS-BAR-002,Barahapokhari Rural Municipality Information Office,Information & Inquiry,Barahapokhari Rural Municipality official website,Official Municipality,https://www.barahapokharimun.gov.np/publications,Verified,2026-09-09
KOS-BAR-003,Barahapokhari Rural Municipality Audio Notice Board,Information & Inquiry,Barahapokhari Rural Municipality official website,Official Municipality,https://www.barahapokharimun.gov.np/grievance,Verified,2026-09-09
KOS-BAR-004,Barahapokhari Rural Municipality Procurement Contact,Government Services,Barahapokhari Rural Municipality official website,Official Municipality,https://epaper.gorkhapatraonline.com/uploads/file/2026/4/gorkhapatra/2026-04-16-11-59-52-2083-01-04.pdf,Verified,2026-09-09
KOS-SAK-001,Sakela Rural Municipality Municipal Office,Government Services,Sakela Rural Municipality official website,Official Municipality,https://www.sakelamun.gov.np/,Verified,2026-09-09
KOS-SAK-002,Sakela Rural Municipality Rural Municipal Executive,Government Services,Sakela Rural Municipality official website,Official Municipality,https://www.sakelamun.gov.np/contact,Verified,2026-09-09
KOS-SAK-003,Sakela Rural Municipality Rural Municipal Executive,Government Services,Sakela Rural Municipality official website,Official Municipality,https://www.sakelamun.gov.np/officials,Verified,2026-09-09
KOS-SAK-004,Sakela Rural Municipality Administration,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-005,Sakela Rural Municipality Social Development,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-006,Sakela Rural Municipality Sanitation,Health & Ambulance,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-007,Sakela Rural Municipality Store Section / Ward 1 Office,Ward Offices,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-008,Sakela Rural Municipality Employment,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-009,Sakela Rural Municipality Administration,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-010,Sakela Rural Municipality Information,Information & Inquiry,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-011,Sakela Rural Municipality Education,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-012,Sakela Rural Municipality Nutrition,Health & Ambulance,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-013,Sakela Rural Municipality IT,Information & Inquiry,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-014,Sakela Rural Municipality Financial Administration,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-015,Sakela Rural Municipality Enterprise Development,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-016,Sakela Rural Municipality Technical,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-017,Sakela Rural Municipality Agriculture,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-018,Sakela Rural Municipality Social Development,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-019,Sakela Rural Municipality Ward 1 Office,Ward Offices,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-020,Sakela Rural Municipality Technical,Government Services,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-021,Sakela Rural Municipality Ward 5 Office,Ward Offices,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-022,Sakela Rural Municipality Women Development,Women & Children,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SAK-023,Sakela Rural Municipality Operations,Other,Sakela Rural Municipality official website,Official Municipality,https://sakelamun.gov.np/staff,Verified,2026-09-09
KOS-SOL-001,Solududhkunda Municipality Municipal Office,Government Services,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
KOS-SOL-002,Solududhkunda Municipality Mayor,Government Services,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
KOS-SOL-003,Solududhkunda Municipality Deputy Mayor,Government Services,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
KOS-SOL-004,Solududhkunda Municipality Ward 1 Office,Ward Offices,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
KOS-SOL-005,Solududhkunda Municipality Ward 2 Office,Ward Offices,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
KOS-SOL-006,Solududhkunda Municipality Ward 3 Office,Ward Offices,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
KOS-SOL-007,Solududhkunda Municipality Ward 4 Office,Ward Offices,Solududhkunda Municipality official website,Official Municipality,https://www.solududhkundamun.gov.np/en,Verified,2026-09-09
